Label,EmailText,EmailTextBR
ham,"Wishing you and your family Merry X"" mas and HAPPY NEW Year in advance..",Feliz Ano Novo a todos e a família.
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,"Um dia, um crabe estava correndo na orla da praia. As ondas chegaram e limparam as marcas deixadas pelo crabe... O crabe perguntou: Será que você está me amigando porque estou limpando suas lindas marcas? As ondas respondeu: Um coelho estava seguindo as marcas do seu pé para pegar você! Então eu limpei-as para não deixar de fora daqui:) A amizade nunca te faz desistir :-D Boa noite..."
ham,Aight what time you want me to come up?,"Aí, quando você quer que eu chegue aqui?"
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,Sala! Onde você está? Preciso te chamar para mim todos os dias agora? Você não quer vir até mim sozinho mais?
ham,Your bill at 3 is £33.65 so thats not bad!,"Seu pedido no quarto é de 33,65 €, então não tá ruim!"
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,"Vou ficar à espera das suas instruções em 6 horas, mesmo que seja um anexo. Não há problema, pois não é impossível. Então, relaxe e me avise quando estiver pronta."
ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?","Olá, sim eu saí da banheira e preciso fazer o cabelo então eu venho quando terminar, sim?"
ham,So how's the weather over there?,Como está o clima lá em cima?
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ","Ok. Não há muito para fazer aqui. H&M quinta-feira, não posso esperar. Não sei o que vou fazer nas próximas três semanas! Vire um ladrão - oh, já fiz isso!"
ham,Die... Now i have e toot fringe again...,Olha... Agora eu tenho um novo bigode de novo.
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.,"Olha só, eles não sabem sobre meu superlindo telefone. Eu podia apertar 'Excluir' agora mesmo se quisesse."
ham,Ok,Ok
ham,"Awesome question with a cute answer: Someone asked a boy how is ur life?"".. He smiled &amp; answered:.. ""She is fine!"" Gudnite","Bom dia, como está sua vida? Ele sorriu e respondeu: Ela está bem! Bom dia."
ham,Please leave this topic..sorry for telling that..,"Por favor, deixe esta tópico. Peço desculpas por dizer isso."
ham,Pls send me the correct name da.,"Por favor, envie-me o nome correto de."
ham,What happened to our yo date?,O que aconteceu com nosso datinha?
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,Flor de Violeta
ham,Webpage s not available!,Pagina web não está disponível!
ham,Just woke up. Yeesh its late. But I didn't fall asleep til1234; am :/,"Estou acordado agora. É tarde, mas eu não me deitei até às 12h:/"
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,Você agora foi desinscrigido de todos os serviços. Receba milhares de belas ou homens direto para seu telefone! Visite http://gotbabes.co.uk. Sem inscrições.
ham,"Dear all, as we know 1234; th is the 1234; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details","Assim, como sabemos: #<#> é o <#>º aniversário de nosso caro Gopalettan. Planejamos dar um pequeno presente nesse dia. Quem quiser participar está convidado. Por favor, entre em contato com nossa equipe administrativa para mais detalhes."
ham,K..k...from tomorrow onwards started ah?,Kkk... desde amanha em diante começou aí?
ham,What u talking bout early morning? It's almost noon where your at!,O que você está falando sobre a manhã cedo? É quase meio-ponto onde você está!
ham,Fine. Do you remember me.,Ótimo. Você lembra de mim?
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603","Olá beijo, é Jordan. Como você está? Estou de volta do exterior e solitário. Se quiser conversar, envie-me a mensagem se quiser falar. xx SP visionsms.com Text stop para parar. Custos: 150p 08712400603"
ham,Ok. How many should i buy.,Ok. Quantos você deve comprar.
ham,"Sounds good, keep me posted","Ótimo, mantenha-me informado."
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,"Obtenha um novo telefone móvel por ser agente da The Mob! Além disso, muitos mais bens! Para mais informações, apenas envie MAT para 87021."
ham,Ok. So april. Cant wait,Ok. Então abril. Não posso esperar.
ham,Boy you best get yo ass out here quick,"Olha, você melhor sair daqui rápido."
ham,Ay wana meet on sat?_ wkg on sat?,Aqui está a tradução:  Vou me encontrar em casa?
ham,I'm now but have to wait till 2 for the bus to pick me.,Eu agora tenho que esperar até as 2 para o ônibus pegar-me.
ham,Apart from the one i told you about yesterday?,A parte daquela que eu te contei ontem?
ham,Ok lor... But buy wat?,Ok lá! Mas compre o quê?
ham,Somebody should go to andros and steal ice,Algum alguém deveria ir a Andros e roubar gelo.
ham,Don know. I did't msg him recently.,Não sei. Eu não me lembrava de ter mandado mensagem nele recentemente.
ham,Take us out shopping and Mark will distract Isaiah.=D,Vamos nos divertir comprando e Mark distrairá Isaiah.
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola","Mãe, espero que esteja tendo um ótimo dia. Espero que esta mensagem te encontre bem e cheia de vida. Tenha um ótimo dia. Abiola"
ham,There is no sense in my foot and penis.,Não há sentido em meu pé e na minha próstata.
ham,Okay but i thought you were the expert,"Okay, mas eu pensei que você era o especialista."
ham,*deep sigh*... I miss you :-(... I am really surprised you haven't gone to the net cafe yet to get to me... Don't you miss me?,... suspiro profundo... eu te amo :-(... realmente estou surpreso que você não tenha ido ao café da internet ainda para me encontrar... Você não me perdeu?
ham,S.s:)i thinl role is like sachin.just standing. Others have to hit.,"Sua função é parecer como Sachin, apenas ficar parado. Outros têm que bater."
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,"Tenha um ótimo viajamento para Índia. Traga a luz para todos, não apenas com o projeto, mas também com todos que são felizes em ver sua risada. Até mais. Abiola"
ham,"And very importantly, all we discuss is between u and i only.","E muito importante, tudo que discutimos é entre você e eu apenas."
ham,K..k:)how about your training process?,K...k:) Como está seu processo de treinamento?
ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,Ok lá! Eu preciso ir para pagar por um tempo e voltar algo que você quer enviar para mim lá ou o quê?
ham,In da car park ,No estacionamento
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me... How much I need you... In my life...,Eu desejo que estivesse com você. Amei-lo forte. Teu vislumbre de como eu te valorizo. Como tu faz a diferença para mim... Eu preciso de ti... Em minha vida...
ham,So i asked how's anthony. Dad. And your bf,Então eu perguntei como é Anthony. Pai. E seu namorado.
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!''. Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).","Venho aqui para ajudar você a traduzir. Aqui está o texto em português: 'Quando eu quero ler seus livros, meus livros são os que me fazem amar...! E quando eu quero dormir, meu sono é comigo...!'. Não tenho certeza se há algo específico que você gostaria de traduzir ou manter da maneira como está escrito."
ham,What Today-sunday..sunday is holiday..so no work..,"Que seja feriado domingo a domingo, então não há trabalho."
ham,Am going to take bath ill place the key in window:-),"Eu vou tomar banho na sala, deixando a chave no janelo:-)"
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,"LORD OF THE RINGS: RETURN OF THE KING em estoque AGORA! REPLY LOTR por 2 de Junho, 4 Chance 2 GANHE CD-ROMS DA SCAÇA DO LADRO. Responda STOP para terminar as mensagens."
ham,"Dear, take care. I am just reaching home.love u a lot.","Amigo, tome cuidado. Estou apenas chegando em casa. Eu te amo muito."
ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,Staff. Ciência. NUS. Edu. SG. ~ PhyHcmk / Teaching / PC1323
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,Você já se mudou ou algo assim? Talvez 5:30 tenha sido um pouco otimista...
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,"Olha o post do fórum de um cara que tinha exatamente o mesmo problema, que foi resolvido com uma substituição da placa-mãe. Espero que não sejam ignorados esses detalhes."
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is1234;,"Vamos da minha mãe. Direita na passagem de Stagwood, direita em Winterstone e à esquerda em Victória Hill. Endereço é1234;."
ham,"Yo, you at jp and hungry like a mofo?","Eu, vocês na JP e fome como um mofa?"
ham,This is all just creepy and crazy to me.,Isso é tudo só estranho e louco para mim.
ham,Ok... I din get ur msg...,Ok... Eu não recebi a sua mensagem.
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,"Tessy... por favor, fale-me as minhas felicitações para Nimya... não se esqueça disso. Hoje é seu aniversário, Shijas."
ham,Pathaya enketa maraikara pa',Pathêya enkeeta marrakara pa'
ham,Even if he my friend he is a priest call him now,"Ele mesmo é meu amigo, então chame-o agora."
ham,"U so lousy, run already come back then half dead... Hee...","U está ruim, já voltou e está meio morto... Hei..."
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,Isso é onde eu disse que não sabe tudo as mulheres... O que você está fazendo agora?
ham,Or remind me in a few hrs.,Lembre-me em alguns horas.
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is 1234;. Is there a way i could get that from you, till mid march when i hope to pay back.","Eu tive esperança de que não teria que enviar essa mensagem para você. Minha fatura está vencida e eu não tenho dinheiro suficiente para pagar. Minhas reservas estão completamente esgotadas. É um empréstimo que preciso e estava esperando que você pudesse me ajudar. A conta é1234;. Há alguma maneira de eu poder pegá-la daqui até o meio de março, quando espero pagar a volta."
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,"Olá. Feliz Ano Novo. Não quis entrar em sua privacidade, mas poderia me informar quanto você pagou pela educação do semestre passado e quanto é este semestre? Obrigado."
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,"Olá, eu sou como você, como está? Estou aqui por acaso. Estou bem. Já fiz dois encontros com aquele cara que conheci na caminhada. Precisamos nos encontrar em breve. Como estão todos os outros?"
ham,Lol I was gonna last month. I cashed some in but I left1234; just in case. I was collecting more during the week cause they announced it on the blog.,"Olha, eu estava planejando fazer isso no mês passado. Eu peguei algumas em cima mas deixei apenas para caso. Estava coletando mais durante a semana porque anunciaram na blog."
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,"Boa sorte! O evento de desenho acontece no dia 28 de fevereiro de 2006. Boa sorte! Para remoção, envie STOP para o 87239 serviços do cliente, 08708034412."
